content_id,content,crf,resolution,bitrate,framerate,ref_path,test_path,is_reference,luminance_level,viewing_distance,jod,jod_low,jod_high
3,CourtYard,H,3840x2160,132.93224239349365,30,ref/CourtYard.mp4,test/CourtYard/CourtYard_H_3840x2160.mp4,True,bright,far,10.0,9.68854188454741,10.4371731415185
4,FishingCloseshot,H,1280x720,11.575383186340332,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_H_1280x720.mp4,False,bright,far,10.1078347347784,9.31100778585166,11.32291930227
4,FishingCloseshot,H,1280x720,11.575383186340332,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_H_1280x720.mp4,False,bright,near,8.46203146168355,8.08889939767142,9.02524333427969
4,FishingCloseshot,L,1280x720,0.0531549453735351,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_L_1280x720.mp4,False,bright,far,4.08963141461017,3.02630377041181,4.68695574492229
4,FishingCloseshot,L,1280x720,0.0531549453735351,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_L_1280x720.mp4,False,bright,near,3.30261569673992,1.33290798334165,4.43349455380159
4,FishingCloseshot,L,1920x1080,0.0916461944580078,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_L_1920x1080.mp4,False,bright,far,5.32926626435131,4.58942380215552,5.67264076164165
4,FishingCloseshot,L,1920x1080,0.0916461944580078,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_L_1920x1080.mp4,False,bright,near,3.55783068758749,2.13212508698887,4.40411085410518
4,FishingCloseshot,M,1280x720,0.7444639205932617,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_M_1280x720.mp4,False,bright,far,8.14618483853053,7.72522294558502,8.90462113378342
4,FishingCloseshot,M,1280x720,0.7444639205932617,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_M_1280x720.mp4,False,bright,near,6.51672264662299,6.22304658370927,6.84876587249249
4,FishingCloseshot,M,1920x1080,1.3116559982299805,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_M_1920x1080.mp4,False,bright,far,8.53656656011668,7.83383568164264,9.69792680806356
4,FishingCloseshot,M,1920x1080,1.3116559982299805,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_M_1920x1080.mp4,False,bright,near,7.00985141339454,6.59532667834992,7.42297770249058
4,FishingCloseshot,H,1920x1080,25.186501502990723,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_H_1920x1080.mp4,True,bright,near,10.0,9.26914073648262,11.2242474160825
4,FishingCloseshot,H,1920x1080,25.186501502990723,25,ref/FishingCloseshot.mp4,test/FishingCloseshot/FishingCloseshot_H_1920x1080.mp4,True,bright,far,10.0,9.26914073648262,11.2242474160825
5,GearsOfWar4,H,1280x720,17.05481719970703,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_1280x720.mp4,False,bright,far,9.78631200173567,9.43683842553736,10.2310216032608
5,GearsOfWar4,H,1280x720,17.05481719970703,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_1280x720.mp4,False,bright,near,8.2082295000986,7.77991194251213,8.55818945861766
5,GearsOfWar4,H,1920x1080,33.00517272949219,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_1920x1080.mp4,False,bright,far,10.2433501225129,9.94378139343588,10.6875599849271
5,GearsOfWar4,H,1920x1080,33.00517272949219,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_1920x1080.mp4,False,bright,near,9.4202150308496,9.14084838621043,9.77062259745109
5,GearsOfWar4,L,1280x720,0.821904182434082,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_1280x720.mp4,False,bright,far,7.65487927729947,7.1723186462513,8.00648981314021
5,GearsOfWar4,L,1280x720,0.821904182434082,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_1280x720.mp4,False,bright,near,5.7764510775703,4.83777915988068,6.18767680171066
5,GearsOfWar4,L,1920x1080,1.535283088684082,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_1920x1080.mp4,False,bright,far,9.06743770373096,8.6881423581971,9.39524306501165
5,GearsOfWar4,L,1920x1080,1.535283088684082,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_1920x1080.mp4,False,bright,near,7.80859736367875,7.26984051855953,8.27348658679407
5,GearsOfWar4,L,3840x2160,4.117351531982422,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_3840x2160.mp4,False,bright,far,9.98778751193989,9.62043101389472,10.4457387606317
5,GearsOfWar4,L,3840x2160,4.117351531982422,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_L_3840x2160.mp4,False,bright,near,8.93202670236928,8.53999848789932,9.29078932212207
5,GearsOfWar4,M,1280x720,3.0426816940307617,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_1280x720.mp4,False,bright,far,8.76464212288263,8.3085070273038,9.15894725546747
5,GearsOfWar4,M,1280x720,3.0426816940307617,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_1280x720.mp4,False,bright,near,7.89435976982048,7.32250138798881,8.34744381932208
5,GearsOfWar4,M,1920x1080,5.636177062988281,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_1920x1080.mp4,False,bright,far,9.91009880591296,9.50744069387063,10.4463134122982
5,GearsOfWar4,M,1920x1080,5.636177062988281,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_1920x1080.mp4,False,bright,near,9.09433494998523,8.71941685562519,9.47538417168218
5,GearsOfWar4,M,3840x2160,15.951780319213867,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_3840x2160.mp4,False,bright,far,10.164904591697,9.85885037084136,10.6850676290343
5,GearsOfWar4,M,3840x2160,15.951780319213867,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_M_3840x2160.mp4,False,bright,near,9.72831344247239,9.36745669864411,10.2407642384554
5,GearsOfWar4,H,3840x2160,122.35807037353516,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_3840x2160.mp4,True,bright,near,10.0,9.70008280599258,10.4022429825638
5,GearsOfWar4,H,3840x2160,122.35807037353516,30,ref/GearsOfWar4.mp4,test/GearsOfWar4/GearsOfWar4_H_3840x2160.mp4,True,bright,far,10.0,9.70008280599258,10.4022429825638
6,NightStreet,H,1280x720,4.993009567260742,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_1280x720.mp4,False,bright,far,9.32683532738766,8.81923998991259,9.87043800437027
6,NightStreet,H,1280x720,4.993009567260742,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_1280x720.mp4,False,bright,near,7.7020493567238,7.08828735891296,8.21434611631287
6,NightStreet,H,1920x1080,12.7006196975708,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_1920x1080.mp4,False,bright,far,9.86752413744252,9.39061026488175,10.4995606032652
6,NightStreet,H,1920x1080,12.7006196975708,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_1920x1080.mp4,False,bright,near,9.22932187740755,8.89047460701934,9.65743563368006
6,NightStreet,L,1280x720,0.1771440505981445,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_1280x720.mp4,False,bright,far,6.66115206019971,5.92350847775788,7.22302681471561
6,NightStreet,L,1280x720,0.1771440505981445,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_1280x720.mp4,False,bright,near,4.32527409860907,3.33494932114413,4.90077073224853
6,NightStreet,L,1920x1080,0.3830499649047851,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_1920x1080.mp4,False,bright,far,7.82748740835656,7.49585797461234,8.14975196551913
6,NightStreet,L,1920x1080,0.3830499649047851,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_1920x1080.mp4,False,bright,near,6.82093804264074,6.25636022362459,7.29802156117752
6,NightStreet,L,3840x2160,1.333059310913086,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_3840x2160.mp4,False,bright,far,8.84852680474525,8.3931030559671,9.30262231687027
6,NightStreet,L,3840x2160,1.333059310913086,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_L_3840x2160.mp4,False,bright,near,7.88019633180254,7.44923876304981,8.32623653520068
6,NightStreet,M,1280x720,0.6151399612426758,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_1280x720.mp4,False,bright,far,8.10737331317463,7.79735760852172,8.45223091510686
6,NightStreet,M,1280x720,0.6151399612426758,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_1280x720.mp4,False,bright,near,6.58016357881671,5.87986790940976,7.02955964824841
6,NightStreet,M,1920x1080,1.4035711288452148,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_1920x1080.mp4,False,bright,far,9.06632164279341,8.75467251950356,9.47756967094612
6,NightStreet,M,1920x1080,1.4035711288452148,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_1920x1080.mp4,False,bright,near,8.30153802158894,7.954860622748,8.66330021672692
6,NightStreet,M,3840x2160,5.0738677978515625,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_3840x2160.mp4,False,bright,far,9.69821952038726,9.20308082821039,10.3071312341807
6,NightStreet,M,3840x2160,5.0738677978515625,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_M_3840x2160.mp4,False,bright,near,9.16015972829926,8.83351159774272,9.55173621948501
6,NightStreet,H,3840x2160,58.9429931640625,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_3840x2160.mp4,True,bright,near,10.0,9.60956375462343,10.5577441063229
6,NightStreet,H,3840x2160,58.9429931640625,24,ref/NightStreet.mp4,test/NightStreet/NightStreet_H_3840x2160.mp4,True,bright,far,10.0,9.60956375462343,10.5577441063229
7,PUBG_p2,H,1280x720,17.43197727203369,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_1280x720.mp4,False,bright,far,9.29642739647337,8.76093229097242,9.87406009518986
7,PUBG_p2,H,1280x720,17.43197727203369,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_1280x720.mp4,False,bright,near,7.95461040266336,7.65671202398447,8.29951495874741
7,PUBG_p2,H,1920x1080,40.04859447479248,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_1920x1080.mp4,False,bright,far,9.74339366609719,9.19068748341988,10.4654626823378
7,PUBG_p2,H,1920x1080,40.04859447479248,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_1920x1080.mp4,False,bright,near,9.46171875123746,9.22330719306633,9.90573786474629
7,PUBG_p2,L,1280x720,0.3220272064208984,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_1280x720.mp4,False,bright,far,4.99029703634797,4.14140653476506,5.55166481073488
7,PUBG_p2,L,1280x720,0.3220272064208984,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_1280x720.mp4,False,bright,near,3.21046926384758,2.31929230424004,3.89963826042761
7,PUBG_p2,L,1920x1080,0.6364860534667969,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_1920x1080.mp4,False,bright,far,6.08711978430511,5.54949052766526,6.44515292684967
7,PUBG_p2,L,1920x1080,0.6364860534667969,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_1920x1080.mp4,False,bright,near,5.68263254428739,5.03119563426296,6.13027089026961
7,PUBG_p2,L,3840x2160,2.03840446472168,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_3840x2160.mp4,False,bright,far,7.94685514808329,7.55370460113953,8.33683255726372
7,PUBG_p2,L,3840x2160,2.03840446472168,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_L_3840x2160.mp4,False,bright,near,6.79259631298232,6.25114648647063,7.19688046858411
7,PUBG_p2,M,1280x720,2.2701282501220703,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_1280x720.mp4,False,bright,far,7.93332575015938,7.64079821154018,8.2495649966205
7,PUBG_p2,M,1280x720,2.2701282501220703,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_1280x720.mp4,False,bright,near,7.26337817196797,6.71863596032999,7.70360935469799
7,PUBG_p2,M,1920x1080,4.763725280761719,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_1920x1080.mp4,False,bright,far,8.96679567458875,8.59845616784624,9.42149045704299
7,PUBG_p2,M,1920x1080,4.763725280761719,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_1920x1080.mp4,False,bright,near,7.91519339022674,7.60388597509047,8.19583494750278
7,PUBG_p2,M,3840x2160,19.49670886993408,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_3840x2160.mp4,False,bright,far,9.76149115423669,9.35526045668634,10.370817640542
7,PUBG_p2,M,3840x2160,19.49670886993408,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_M_3840x2160.mp4,False,bright,near,9.34025280489517,8.94466119747267,9.78374149316371
7,PUBG_p2,H,3840x2160,170.2221221923828,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_3840x2160.mp4,True,bright,near,10.0,9.50749161501476,10.5833592287407
7,PUBG_p2,H,3840x2160,170.2221221923828,30,ref/PUBG_p2.mp4,test/PUBG_p2/PUBG_p2_H_3840x2160.mp4,True,bright,far,10.0,9.50749161501476,10.5833592287407
8,PorscheCloseUp,H,1280x720,3.537351608276367,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_1280x720.mp4,False,bright,far,9.53381311088904,9.15869229211732,9.97524711163536
8,PorscheCloseUp,H,1280x720,3.537351608276367,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_1280x720.mp4,False,bright,near,7.76258353452964,7.31184312765547,8.11863978668746
8,PorscheCloseUp,H,1920x1080,7.872106552124023,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_1920x1080.mp4,False,bright,far,10.3860404335328,9.92560999223252,10.960685186044
8,PorscheCloseUp,H,1920x1080,7.872106552124023,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_1920x1080.mp4,False,bright,near,9.68785605595193,9.33365148113483,10.1006118063695
8,PorscheCloseUp,L,1280x720,0.0779047012329101,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_1280x720.mp4,False,bright,far,7.89549152815875,7.41505084634257,8.24305359783321
8,PorscheCloseUp,L,1280x720,0.0779047012329101,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_1280x720.mp4,False,bright,near,6.83586883456516,5.76343648710561,7.41134076981843
8,PorscheCloseUp,L,1920x1080,0.1300764083862304,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_1920x1080.mp4,False,bright,far,9.39996732891293,9.00087997148781,9.84419458635698
8,PorscheCloseUp,L,1920x1080,0.1300764083862304,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_1920x1080.mp4,False,bright,near,7.7500332876949,7.24207013884357,8.18606088848504
8,PorscheCloseUp,L,3840x2160,0.3110713958740234,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_3840x2160.mp4,False,bright,far,9.81215563492306,9.51500085928978,10.2516236958885
8,PorscheCloseUp,L,3840x2160,0.3110713958740234,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_L_3840x2160.mp4,False,bright,near,8.927129633872,8.47466594645369,9.30568662690869
8,PorscheCloseUp,M,1280x720,0.1951026916503906,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_1280x720.mp4,False,bright,far,9.16265009724167,8.75282452494376,9.5418145084957
8,PorscheCloseUp,M,1280x720,0.1951026916503906,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_1280x720.mp4,False,bright,near,7.46847828443636,6.78182892508686,7.98922020627558
8,PorscheCloseUp,M,1920x1080,0.3394660949707031,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_1920x1080.mp4,False,bright,far,9.95370627475,9.56919654761819,10.4760757102071
8,PorscheCloseUp,M,1920x1080,0.3394660949707031,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_1920x1080.mp4,False,bright,near,8.59710875377958,8.20626838031739,8.9052820019013
8,PorscheCloseUp,M,3840x2160,0.8458175659179688,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_3840x2160.mp4,False,bright,far,10.305011549459,9.86823715940112,10.8580541493588
8,PorscheCloseUp,M,3840x2160,0.8458175659179688,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_M_3840x2160.mp4,False,bright,near,9.70772390915587,9.27457439978691,10.1821677455005
8,PorscheCloseUp,H,3840x2160,50.17091941833496,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_3840x2160.mp4,True,bright,near,10.0,9.67228107550729,10.4067946870907
8,PorscheCloseUp,H,3840x2160,50.17091941833496,60,ref/PorscheCloseUp.mp4,test/PorscheCloseUp/PorscheCloseUp_H_3840x2160.mp4,True,bright,far,10.0,9.67228107550729,10.4067946870907
9,RocketLeague,H,1280x720,10.67750644683838,30,ref/RocketLeague.mp4,test/RocketLeague/RocketLeague_H_1280x720.mp4,False,bright,far,9.10064289333453,8.73528491044971,9.58617114831944
9,RocketLeague,H,1280x720,10.67750644683838,30,ref/RocketLeague.mp4,test/RocketLeague/RocketLeague_H_1280x720.mp4,False,bright,near,7.63621864398132,7.14709530162866,8.08764563567556
9,RocketLeague,H,1920x1080,22.16514205932617,30,ref/RocketLeague.mp4,test/RocketLeague/RocketLeague_H_1920x1080.mp4,False,bright,far,9.73582389487371,9.28990917297879,10.3727158586194
9,RocketLeague,H,1920x1080,22.16514205932617,30,ref/RocketLeague.mp4,test/RocketLeague/RocketLeague_H_1920x1080.mp4,False,bright,near,9.33615891855939,8.9302766816619,9.88081538903263
9,RocketLeague,L,1280x720,0.1928701400756836,30,ref/RocketLeague.mp4,test/RocketLeague/RocketLeague_L_1280x720.mp4,False,bright,far,6.10518251317414,5.36422505762313,6.54861910335841
